Timestamp,Source_Node_ID,RSSI_dBm,Noise_Floor_dBm,PDR_Percentage,Packet_Drop_Count,Bit_Error_Rate,Throughput_Kbps,Jitter_ms,Label,SNR_dB,Class_ID
1764623504.9713166,24,-52.6,-47.84,2.57,62,0.1638417312417522,8.07,433.65,Jamming,-4.75,1
1764623318.7713165,23,-68.57,-49.35,23.49,85,0.2617947971090846,8.62,246.6,Jamming,-19.22,1
1764624990.0713167,10,-46.6,-89.46,98.46,0,0.00065844535162894,216.47,6.94,Normal,42.86,0
1764623589.6713166,11,-43.68,-89.38,99.25,0,0.000544461279452839,265.46,7.59,Normal,45.7,0
1764623938.1713166,28,-44.43,-90.91,95.46,0,0.0003947494477727934,262.22,7.48,Normal,46.48,0
1764625003.3713167,22,-51.8,-90.82,96.55,0,0.0003627407431719568,269.81,4.72,Normal,39.03,0
1764624463.1713166,16,-48.13,-89.32,96.42,0,0.0004421729142500272,263.32,4.67,Normal,41.2,0
1764623164.5713167,25,-42.12,-87.58,95.86,0,0.000321693743256463,211.29,8.42,Normal,45.46,0
1764624035.9713166,45,-29.46,-90.37,81.25,0,0.00848817655895359,209.85,124.69,Spoofing,60.91,2
1764624185.9713166,24,-50.47,-88.31,97.67,0,0.00039888715613235835,277.34,7.37,Normal,37.85,0
1764624594.1713166,40,-48.24,-93.11,99.12,0,0.0009138332129599069,264.47,6.48,Normal,44.87,0
1764623297.2713165,26,-48.73,-52.19,9.26,66,0.22271962351986985,6.98,365.71,Jamming,3.46,1
1764624376.2713165,18,-47.83,-87.36,98.51,0,0.0008342376358434829,231.66,2.36,Normal,39.53,0
1764624531.4713166,40,-51.25,-88.55,96.93,0,0.0009658572983660785,271.05,4.62,Normal,37.3,0
1764624303.9713166,3,-45.31,-88.86,98.66,0,0.0005005104333392556,260.67,3.93,Normal,43.54,0
1764624065.0713167,36,-49.59,-89.83,99.34,0,0.0008948492877577709,236.97,7.63,Normal,40.25,0
1764624449.3713167,27,-41.9,-89.83,99.93,0,0.00061400959150621,258.9,2.91,Normal,47.93,0
1764623343.6713166,39,-45.37,-88.63,95.34,0,0.00047538937833908125,250.74,4.99,Normal,43.26,0
1764623656.5713167,20,-63.42,-51.77,8.36,93,0.20057770471796393,11.61,318.03,Jamming,-11.65,1
1764624895.0713167,45,-43.38,-89.06,99.38,0,0.0009894154289326914,245.06,3.13,Normal,45.68,0
1764623899.4713166,3,-53.23,-91.92,97.66,0,0.00028452600940280775,230.15,7.52,Normal,38.69,0
1764623659.1713166,11,-44.16,-89.24,98.13,0,0.0007500108806061048,293.55,9.4,Normal,45.08,0
1764624210.1713166,25,-43.3,-90.49,97.57,0,0.0008232490609592514,237.75,2.87,Normal,47.19,0
1764623342.2713165,9,-60.17,-49.03,14.31,74,0.25754165398101564,14.33,392.82,Jamming,-11.14,1
1764624606.7713165,1,-43.06,-87.17,96.24,0,0.0008023875838029392,268.82,6.87,Normal,44.12,0
1764624845.1713166,50,-79.4,-56.65,8.59,67,0.2351257118998742,6.15,300.53,Jamming,-22.75,1
1764624383.0713167,42,-43.33,-89.17,95.05,0,0.00042403962328609165,231.96,1.08,Normal,45.84,0
1764623814.4713166,20,-35.53,-90.76,96.62,0,0.00039805967079148944,249.07,9.31,Normal,55.23,0
1764624059.2713165,45,-46.82,-91.89,97.58,0,0.0008050679405528413,260.02,2.51,Normal,45.07,0
1764624251.8713167,2,-44.65,-90.44,99.57,0,0.00048363317317012307,271.75,2.25,Normal,45.79,0
1764623453.0713167,9,-32.81,-91.28,91.36,0,0.0058183097895085365,206.95,76.47,Spoofing,58.47,2
1764623210.9713166,29,-65.5,-50.72,29.34,79,0.2303986358318114,10.92,309.26,Jamming,-14.78,1
1764623283.6713166,2,-41.92,-89.95,97.61,0,0.000229844137860029,294.15,4.8,Normal,48.02,0
1764624458.8713167,30,-51.15,-87.2,99.04,0,0.0005454377586139583,239.8,1.04,Normal,36.04,0
1764623765.9713166,29,-58.2,-54.71,11.94,70,0.21659222927459482,15.02,194.73,Jamming,-3.49,1
1764623821.5713167,23,-45.02,-89.68,99.26,0,0.00016432443057382384,228.38,8.99,Normal,44.65,0
1764625024.1713166,1,-47.58,-53.2,1.43,92,0.1990123486823967,8.88,228.95,Jamming,5.61,1
1764623844.3713167,43,-33.37,-91.41,80.73,8,0.00888196158682495,312.67,149.59,Spoofing,58.04,2
1764624817.7713165,9,-36.79,-85.08,96.55,0,0.0003778819511532157,245.86,1.5,Normal,48.29,0
1764623273.0713167,9,-44.68,-90.07,96.77,0,0.00021170509422352977,247.17,8.51,Normal,45.39,0
1764625099.2713165,20,-35.6,-88.69,95.73,0,0.0007585683262016672,269.44,5.15,Normal,53.09,0
1764624756.8713167,21,-47.86,-88.18,99.12,0,0.00042031501653724856,273.76,7.12,Normal,40.33,0
1764623258.7713165,37,-28.01,-89.47,86.89,7,0.005413872817895763,230.11,71.09,Spoofing,61.46,2
1764623911.5713167,20,-45.24,-89.6,97.61,0,0.0003235485752708317,272.13,6.32,Normal,44.36,0
1764623328.1713166,39,-46.85,-46.8,1.09,64,0.20493446193158354,2.15,167.87,Jamming,-0.05,1
1764624088.6713166,43,-46.45,-89.61,96.5,0,0.0005812191124731425,278.29,4.99,Normal,43.15,0
1764624496.4713166,42,-48.33,-90.87,99.03,0,0.0005354428260973463,285.64,4.52,Normal,42.54,0
1764624351.4713166,8,-60.08,-51.34,19.11,89,0.24992237560112368,15.4,159.34,Jamming,-8.74,1
1764623384.0713167,11,-52.18,-89.93,97.1,0,0.000961901320758725,258.42,5.36,Normal,37.76,0
1764624259.5713167,38,-65.53,-51.28,14.02,94,0.23600405141040423,10.22,374.67,Jamming,-14.25,1
1764625059.5713167,43,-45.98,-89.41,96.73,0,0.0008853834061238147,232.69,1.08,Normal,43.43,0
1764623335.0713167,40,-37.82,-87.53,97.83,0,0.0003719787177923092,226.33,1.36,Normal,49.71,0
1764623877.6713166,14,-51.71,-46.95,15.41,73,0.14448539720614023,10.22,438.6,Jamming,-4.76,1
1764623357.8713167,35,-43.82,-93.06,97.59,0,0.0007063338906124139,250.98,3.85,Normal,49.24,0
1764623356.9713166,33,-38.26,-91.29,99.04,0,0.0002164339446819039,256.44,2.49,Normal,53.03,0
1764623691.8713167,47,-49.14,-90.05,97.54,0,0.0006646115377689412,302.56,6.99,Normal,40.91,0
1764623447.1713166,8,-34.54,-89.72,96.47,0,0.000971954630194135,286.34,3.34,Normal,55.18,0
1764624253.3713167,42,-44.98,-93.37,98.51,0,0.00017171110926123963,261.08,4.51,Normal,48.38,0
1764623339.4713166,6,-53.15,-90.03,96.69,0,0.000169446175533206,247.56,1.3,Normal,36.88,0
1764623962.4713166,9,-51.36,-46.68,17.29,64,0.12246589732932062,22.51,359.13,Jamming,-4.68,1
1764624996.3713167,4,-46.66,-49.51,4.84,61,0.22691915098670143,11.09,177.75,Jamming,2.85,1
1764624005.8713167,48,-29.52,-88.22,88.0,5,0.0032417411691446764,249.69,139.79,Spoofing,58.7,2
1764624559.4713166,25,-36.21,-89.99,95.21,0,0.000510273662335976,221.77,6.27,Normal,53.77,0
1764624745.8713167,46,-47.64,-92.04,97.96,0,0.0009231802110458786,248.7,4.5,Normal,44.39,0
1764624136.1713166,42,-43.43,-49.82,18.93,58,0.21119003324951036,13.13,107.11,Jamming,6.39,1
1764623607.2713165,22,-37.46,-90.39,95.01,0,0.0006415256210568341,245.38,5.94,Normal,52.94,0
1764624194.6713166,12,-49.26,-91.37,96.2,0,0.00013200650180273922,247.11,6.96,Normal,42.12,0
1764623300.2713165,14,-50.04,-53.29,13.84,74,0.17510043972595826,10.95,297.13,Jamming,3.25,1
1764624388.1713166,42,-68.77,-57.55,18.53,82,0.17301537193884892,7.07,366.77,Jamming,-11.22,1
1764623161.0713167,23,-40.4,-85.94,97.58,0,0.0003226351062054287,243.83,4.44,Normal,45.55,0
1764624973.7713165,40,-47.98,-84.93,97.25,0,0.00016265891762527398,251.6,2.4,Normal,36.95,0
1764623833.4713166,19,-62.93,-54.42,17.3,76,0.227136058004103,4.62,362.51,Jamming,-8.51,1
1764623554.4713166,12,-46.68,-89.92,96.71,0,0.0007121514350354981,232.48,2.53,Normal,43.23,0
1764623652.5713167,46,-39.5,-89.56,99.31,0,0.0006463861852976506,263.47,7.92,Normal,50.06,0
1764623637.3713167,42,-47.03,-91.73,97.81,0,0.0008006769445986446,253.72,1.7,Normal,44.7,0
1764623866.8713167,13,-62.99,-51.49,13.46,63,0.2554425504518258,15.58,382.91,Jamming,-11.5,1
1764624742.9713166,2,-40.01,-92.14,98.9,0,0.00025941593877657507,223.67,2.81,Normal,52.13,0
1764624919.6713166,37,-33.88,-88.66,98.2,0,0.0002944645448351487,251.25,7.14,Normal,54.78,0
1764623358.7713165,41,-44.68,-88.55,98.47,0,0.00020494563973967112,246.32,7.83,Normal,43.86,0
1764624603.8713167,7,-39.8,-91.05,98.54,0,0.00022920745466767535,261.73,8.09,Normal,51.25,0
1764623793.3713167,10,-43.24,-55.33,11.86,72,0.1320939095344161,12.55,400.79,Jamming,12.08,1
1764624668.7713165,2,-62.24,-54.06,22.05,57,0.26511995386679454,16.21,240.28,Jamming,-8.18,1
1764623589.2713165,24,-40.84,-90.86,97.03,0,0.0009775395954644797,249.3,3.46,Normal,50.01,0
1764625030.8713167,5,-71.24,-40.88,19.71,76,0.26014725728189403,11.61,385.18,Jamming,-30.35,1
1764624953.9713166,36,-42.99,-90.71,99.77,0,0.0009201166607802311,265.12,8.09,Normal,47.72,0
1764625080.3713167,12,-38.39,-90.6,97.73,0,0.0004981644433854663,247.09,9.26,Normal,52.2,0
1764624852.3713167,47,-47.21,-88.53,96.79,0,0.00019168232270864343,251.27,6.8,Normal,41.32,0
1764623421.5713167,49,-63.34,-49.75,28.26,81,0.17930688870752573,3.89,195.91,Jamming,-13.58,1
1764625092.7713165,29,-59.26,-44.17,19.49,70,0.2589926583408455,20.18,381.7,Jamming,-15.09,1
1764623899.9713166,22,-31.83,-89.4,95.57,0,0.0008663712924113312,238.82,9.85,Normal,57.57,0
1764624744.6713166,47,-28.62,-87.46,87.27,0,0.008222385792039476,309.96,122.21,Spoofing,58.84,2
1764624188.3713167,44,-37.41,-90.48,96.27,0,0.0006717339763233982,239.63,6.63,Normal,53.07,0
1764623207.6713166,34,-50.45,-85.71,95.93,0,0.000836346935787774,235.4,8.03,Normal,35.26,0
1764624375.9713166,31,-46.95,-48.67,23.18,65,0.17976908519215434,7.02,367.68,Jamming,1.72,1
1764623954.9713166,20,-43.18,-91.5,95.54,0,0.0007364007550789803,239.48,6.33,Normal,48.33,0
1764623404.2713165,48,-44.46,-87.33,99.45,0,0.0005044132915786754,244.86,2.27,Normal,42.87,0
1764624615.1713166,22,-45.19,-90.94,97.06,0,0.0001189824221288923,278.42,4.09,Normal,45.75,0
1764624016.6713166,44,-58.18,-39.56,16.0,63,0.18321012727370842,21.73,118.94,Jamming,-18.62,1
1764624017.5713167,34,-38.05,-88.29,95.85,0,0.0008647210589755638,266.25,3.03,Normal,50.24,0
1764623313.2713165,29,-40.59,-90.87,99.82,0,0.0009602900886797857,250.18,6.2,Normal,50.28,0
1764623705.7713165,47,-43.13,-88.46,98.37,0,0.0004148834404677811,252.84,6.93,Normal,45.33,0
1764624421.3713167,21,-31.64,-91.64,80.79,5,0.004141685685686833,286.13,137.8,Spoofing,60.0,2
1764624083.2713165,19,-45.68,-86.0,99.08,0,0.00027150800157633054,271.62,8.37,Normal,40.32,0
1764624053.2713165,16,-42.75,-92.68,99.26,0,0.0004983831059531679,295.97,6.52,Normal,49.93,0
1764624150.4713166,20,-55.04,-51.04,5.81,90,0.20137001385264414,6.36,120.4,Jamming,-4.0,1
1764623392.5713167,23,-29.65,-90.16,88.15,1,0.0013522687368188102,156.89,68.54,Spoofing,60.5,2
1764624396.4713166,42,-56.42,-45.05,4.46,75,0.1629777390089137,11.72,161.08,Jamming,-11.36,1
1764625104.1713166,11,-46.19,-91.19,99.34,0,0.0001938908302286629,246.46,2.41,Normal,45.0,0
1764624276.1713166,35,-32.54,-90.21,85.44,0,0.0022863954079047114,249.02,112.48,Spoofing,57.68,2
1764624759.9713166,17,-50.39,-88.94,98.15,0,0.0006141822048925353,299.92,1.68,Normal,38.55,0
1764623406.5713167,4,-75.57,-51.25,15.24,97,0.17334170323300688,4.62,300.22,Jamming,-24.32,1
1764624941.7713165,37,-31.49,-90.61,92.33,8,0.009507268948577483,241.51,138.24,Spoofing,59.12,2
1764624176.4713166,50,-46.76,-89.83,98.21,0,0.00011670176646142663,219.85,6.13,Normal,43.08,0
1764623330.0713167,42,-29.67,-89.2,90.81,8,0.00734043134919524,246.07,91.31,Spoofing,59.53,2
1764624709.3713167,6,-39.77,-89.89,98.9,0,0.0007527115790058135,252.5,4.32,Normal,50.12,0
1764623240.1713166,6,-42.22,-89.61,95.66,0,0.00011485931671662356,228.18,1.26,Normal,47.4,0
1764623964.1713166,4,-63.33,-43.49,1.22,83,0.2882364732353697,12.24,206.66,Jamming,-19.85,1
1764623696.7713165,27,-47.07,-88.13,99.16,0,0.0006309440049825094,271.43,7.04,Normal,41.06,0
1764624540.9713166,20,-43.39,-91.19,95.68,0,0.00029668467801814377,242.07,7.08,Normal,47.8,0
1764623291.3713167,26,-45.17,-52.98,0.36,50,0.1743780645087796,13.18,439.32,Jamming,7.81,1
1764624322.2713165,32,-45.32,-90.05,95.24,0,0.000502941294337117,216.62,2.27,Normal,44.74,0
1764624257.5713167,32,-29.71,-90.48,92.03,5,0.009043876803248078,210.78,117.35,Spoofing,60.77,2
1764624341.8713167,35,-43.19,-85.81,95.14,0,0.0008973530819680587,250.23,3.29,Normal,42.61,0
1764624763.6713166,6,-43.1,-92.36,99.01,0,0.0002623124099268226,260.08,9.78,Normal,49.26,0
1764624552.2713165,36,-31.65,-92.48,80.64,1,0.008469679684372199,151.49,104.74,Spoofing,60.83,2
1764624864.6713166,42,-51.97,-88.37,97.94,0,0.00035194064948445734,239.06,9.18,Normal,36.4,0
1764623872.9713166,29,-42.53,-48.16,4.8,85,0.24979199741078986,9.6,488.45,Jamming,5.62,1
1764624033.9713166,26,-49.52,-89.21,96.78,0,0.00020628382805107685,259.2,2.38,Normal,39.69,0
1764623838.8713167,37,-40.39,-88.89,97.86,0,0.00010659025420185428,244.82,1.52,Normal,48.5,0
1764624078.1713166,13,-57.73,-44.92,6.68,96,0.13426573023837757,14.71,343.52,Jamming,-12.81,1
1764624100.7713165,20,-46.31,-88.72,98.58,0,0.0005803676366296482,220.74,4.15,Normal,42.41,0
1764624345.3713167,19,-45.18,-90.54,97.07,0,0.00016924934731665428,261.98,7.14,Normal,45.35,0
1764623611.2713165,41,-30.87,-57.63,13.71,64,0.23787172522740413,7.79,342.96,Jamming,26.76,1
1764624044.7713165,48,-68.93,-39.71,1.75,78,0.15283238887914818,8.03,325.01,Jamming,-29.22,1
1764623641.1713166,27,-30.6,-89.34,85.73,2,0.005327753898889691,300.33,82.76,Spoofing,58.74,2
1764623644.4713166,22,-63.96,-43.92,1.13,93,0.1345638242817821,10.51,340.41,Jamming,-20.04,1
1764624305.5713167,15,-43.7,-91.19,95.41,0,0.0006544683067068976,268.78,6.76,Normal,47.49,0
1764624049.5713167,14,-29.25,-87.69,86.64,9,0.005969732092691548,257.95,149.16,Spoofing,58.44,2
1764623343.4713166,19,-37.81,-89.94,95.64,0,0.0005552773364007836,228.6,6.17,Normal,52.13,0
1764624164.5713167,8,-41.91,-89.6,99.45,0,0.0006366740710766497,253.97,5.19,Normal,47.68,0
1764623372.1713166,11,-68.46,-51.87,3.73,63,0.1476791336661531,13.73,320.38,Jamming,-16.59,1
1764623482.8713167,18,-51.81,-89.38,99.35,0,0.0003100967767145004,259.44,1.11,Normal,37.57,0
1764623497.3713167,17,-56.08,-88.15,97.7,0,0.00015159348235389809,249.58,3.47,Normal,32.07,0
1764623890.3713167,41,-52.82,-44.14,2.45,85,0.251458232108624,14.05,475.64,Jamming,-8.68,1
1764624270.2713165,22,-40.51,-88.38,98.32,0,0.0008875657309045164,249.38,1.52,Normal,47.87,0
1764624749.1713166,19,-60.2,-87.95,95.58,0,0.0006763958481561153,226.09,7.18,Normal,27.75,0
1764624594.3713167,9,-46.08,-90.67,99.39,0,0.0006163236556550431,252.69,8.35,Normal,44.59,0
1764623606.5713167,14,-73.45,-52.63,10.02,63,0.16077087449537006,11.28,304.45,Jamming,-20.82,1
1764625037.9713166,36,-43.74,-89.56,96.35,0,0.0005095623752405482,271.94,7.81,Normal,45.82,0
1764624300.5713167,30,-49.79,-45.93,17.46,52,0.2090248508617729,7.38,354.76,Jamming,-3.86,1
1764625017.1713166,19,-45.72,-92.98,97.53,0,0.0009950191120104714,249.85,9.05,Normal,47.26,0
1764623933.2713165,6,-46.52,-89.39,98.54,0,0.00016272624743176464,254.27,9.81,Normal,42.87,0
1764623445.6713166,6,-45.46,-91.63,98.53,0,0.0006642176793528759,258.21,6.24,Normal,46.17,0
1764623862.0713167,32,-45.82,-89.96,99.39,0,0.0001433855039588653,276.75,2.81,Normal,44.14,0
1764623381.2713165,26,-53.35,-53.82,25.93,73,0.17493490240441775,5.36,493.4,Jamming,0.47,1
1764624327.8713167,8,-40.67,-92.85,98.59,0,0.0007245524669311573,265.99,4.12,Normal,52.18,0
1764624561.0713167,19,-45.49,-91.86,97.23,0,0.000925416404328318,285.93,9.79,Normal,46.37,0
1764624280.6713166,42,-44.44,-87.03,98.05,0,0.0005996710944931636,263.06,2.3,Normal,42.59,0
1764624539.3713167,26,-31.73,-87.34,86.32,6,0.0039002993157349016,226.41,105.74,Spoofing,55.61,2
1764623967.9713166,29,-28.45,-92.25,85.4,8,0.007743225508559851,231.17,91.93,Spoofing,63.8,2
1764625115.8713167,46,-43.62,-89.12,98.0,0,0.0007252260858589222,246.26,3.42,Normal,45.51,0
1764623913.0713167,20,-49.16,-90.83,99.15,0,0.0006405451512319458,247.98,6.96,Normal,41.66,0
1764625111.4713166,43,-45.21,-89.62,99.47,0,0.0008909491699102164,216.26,2.15,Normal,44.42,0
1764623276.3713167,13,-51.4,-91.08,98.95,0,0.0007515794399010434,248.74,5.0,Normal,39.69,0
1764625013.6713166,5,-43.77,-91.6,96.02,0,0.0007782026917514589,269.39,3.08,Normal,47.83,0
1764624010.4713166,42,-43.05,-91.33,97.47,0,0.0008886589639963563,269.44,7.12,Normal,48.28,0
1764623732.2713165,30,-53.21,-86.67,96.82,0,0.0004623236682426111,269.48,7.1,Normal,33.46,0
1764624551.8713167,21,-49.49,-87.84,98.08,0,0.00029794408251112523,273.07,3.99,Normal,38.35,0
1764624340.4713166,28,-48.48,-89.58,97.92,0,0.0009343190648756181,247.59,3.09,Normal,41.1,0
1764624374.1713166,3,-46.99,-87.87,96.77,0,0.0006748601508606369,236.09,7.07,Normal,40.88,0
1764623446.1713166,14,-46.52,-90.13,95.17,0,0.00012106525183615784,230.14,8.13,Normal,43.6,0
1764624798.2713165,23,-47.02,-89.56,97.73,0,0.0006694680305034771,248.56,3.35,Normal,42.54,0
1764624544.4713166,7,-55.81,-51.94,20.19,59,0.23521289605671927,6.58,260.73,Jamming,-3.87,1
1764623273.1713166,18,-42.82,-54.49,16.13,54,0.23077120364026654,15.38,181.11,Jamming,11.66,1
1764623618.8713167,23,-47.61,-50.78,15.13,69,0.2299525952583957,10.79,133.95,Jamming,3.17,1
1764623722.4713166,28,-49.5,-48.2,18.52,99,0.19551689813563594,14.4,368.47,Jamming,-1.31,1
1764624042.6713166,20,-35.76,-91.81,97.56,0,0.0007592483771360416,249.22,1.91,Normal,56.05,0
1764624675.8713167,3,-27.81,-90.93,83.2,1,0.001102497886807656,242.14,95.69,Spoofing,63.12,2
1764624003.0713167,31,-48.15,-93.06,98.16,0,0.0006454785161726441,219.38,7.98,Normal,44.91,0
1764623328.3713167,3,-42.69,-90.1,99.65,0,0.0005824243823470932,282.75,5.47,Normal,47.41,0
1764624508.0713167,34,-41.54,-90.61,97.75,0,0.0001399291609707859,255.24,4.27,Normal,49.08,0
1764624016.2713165,39,-46.25,-93.46,95.65,0,0.0009018429563150258,244.31,5.3,Normal,47.21,0
1764624837.1713166,50,-30.51,-91.15,88.35,3,0.006790078347910726,253.25,78.19,Spoofing,60.64,2
1764624582.5713167,8,-35.67,-91.04,97.7,0,0.0003621931097372546,269.24,8.93,Normal,55.37,0
1764623690.0713167,5,-45.84,-90.65,95.52,0,0.0005286869571226991,277.56,6.16,Normal,44.8,0
1764623515.1713166,7,-47.93,-91.54,96.78,0,0.00017674790283461007,252.19,6.29,Normal,43.61,0
1764623659.5713167,9,-44.06,-89.16,98.0,0,0.0005524992761489391,277.37,4.97,Normal,45.1,0
1764623666.7713165,8,-45.2,-88.98,95.29,0,0.0002699020504687711,250.44,1.92,Normal,43.78,0
1764624768.5713167,21,-51.11,-88.26,97.41,0,0.0008829446517869265,243.97,8.38,Normal,37.16,0
1764624163.9713166,7,-42.64,-88.55,99.44,0,0.0007108757465992277,253.58,5.44,Normal,45.91,0
1764623564.0713167,32,-47.81,-89.69,99.49,0,0.0008024271503739454,260.41,8.08,Normal,41.88,0
1764623824.2713165,20,-46.38,-90.33,96.52,0,0.0008112476887022395,241.72,4.26,Normal,43.95,0
1764623859.2713165,21,-50.94,-86.57,97.19,0,0.0002180290406140112,263.17,6.36,Normal,35.64,0
1764624968.2713165,4,-50.59,-90.23,95.07,0,0.0005010038306814658,252.84,2.72,Normal,39.64,0
1764624999.5713167,15,-46.76,-92.49,96.1,0,0.000704201886750676,260.41,1.73,Normal,45.73,0
1764623177.5713167,41,-50.49,-88.2,98.91,0,0.00021941455899504727,243.68,6.55,Normal,37.71,0
1764623397.3713167,39,-33.45,-90.64,96.01,0,0.0003563812654602494,284.46,1.05,Normal,57.19,0
1764624553.5713167,7,-47.21,-47.96,14.43,88,0.1212433202319777,12.54,391.55,Jamming,0.74,1
1764623689.1713166,48,-50.27,-93.16,98.19,0,0.00031892210737773254,261.01,3.57,Normal,42.89,0
1764623981.0713167,47,-39.99,-87.4,96.38,0,0.00017453713624363817,285.0,3.55,Normal,47.41,0
1764623193.3713167,5,-43.76,-91.23,98.14,0,0.00022671336117266835,270.64,3.45,Normal,47.47,0
1764625019.2713165,45,-49.98,-86.42,98.64,0,0.000638476099612155,235.82,1.13,Normal,36.44,0
1764623427.7713165,3,-57.71,-48.98,6.5,62,0.2789194229245638,5.99,379.63,Jamming,-8.73,1
1764624103.4713166,36,-45.62,-87.34,97.16,0,0.0004101025607335908,243.81,8.02,Normal,41.72,0
1764623693.9713166,9,-31.16,-90.25,88.02,1,0.007722303628980297,253.83,54.02,Spoofing,59.09,2
1764623304.1713166,18,-30.92,-89.68,92.94,9,0.0028288430216418877,332.2,58.89,Spoofing,58.76,2
1764624794.5713167,35,-52.72,-51.59,17.68,81,0.1689204842916539,11.48,255.33,Jamming,-1.14,1
1764623728.5713167,50,-46.01,-88.42,97.71,0,0.00044175194757881147,277.46,8.07,Normal,42.4,0
1764624336.0713167,34,-49.05,-88.87,99.57,0,0.0003049419192305077,247.96,7.91,Normal,39.82,0
1764624247.4713166,37,-61.77,-52.05,25.54,65,0.2340078260960742,17.99,288.12,Jamming,-9.72,1
1764624068.8713167,8,-45.37,-91.65,99.94,0,0.0009990557691551575,276.13,3.96,Normal,46.27,0
1764624432.3713167,46,-45.17,-94.53,96.46,0,0.0007074159509803357,244.52,4.72,Normal,49.36,0
1764623174.2713165,48,-49.35,-93.44,96.32,0,0.0009384940396241519,260.19,2.81,Normal,44.09,0
1764624961.1713166,40,-43.36,-90.2,96.07,0,0.0003548001775399454,235.15,3.39,Normal,46.83,0
1764623590.9713166,11,-38.67,-86.22,97.22,0,0.0003836499933689594,218.59,2.62,Normal,47.56,0
1764624457.9713166,10,-65.19,-50.94,20.64,79,0.2691806669174537,11.76,367.51,Jamming,-14.25,1
1764624437.2713165,19,-47.65,-91.25,99.84,0,0.0007603843910762243,248.55,3.23,Normal,43.6,0
1764624394.4713166,42,-41.14,-91.5,97.85,0,0.0009876644502517687,265.02,6.32,Normal,50.36,0
1764623409.6713166,13,-46.93,-86.83,99.84,0,0.0009138923486735937,224.59,4.55,Normal,39.9,0
1764624607.2713165,16,-29.45,-88.99,89.6,7,0.007173137574570407,271.63,83.78,Spoofing,59.54,2
1764624948.4713166,46,-39.39,-87.51,95.73,0,0.00011521550513125178,260.44,6.97,Normal,48.12,0
1764624877.6713166,26,-42.16,-90.34,98.18,0,0.000583786968198656,248.64,2.15,Normal,48.17,0
1764623871.1713166,12,-73.7,-43.74,7.78,74,0.2677804710677111,9.72,128.94,Jamming,-29.96,1
1764623499.4713166,30,-42.14,-88.99,99.07,0,0.0008747472112577985,234.41,9.68,Normal,46.85,0
1764623590.3713167,48,-45.1,-91.65,96.69,0,0.0004424924376935627,242.4,8.2,Normal,46.55,0
1764623721.9713166,18,-30.77,-91.51,85.85,7,0.004178078909094727,298.75,83.04,Spoofing,60.74,2
1764624031.1713166,35,-41.25,-90.73,96.76,0,0.0009767606220710456,259.99,3.51,Normal,49.48,0
1764624288.5713167,10,-25.31,-92.17,80.34,8,0.008902962131079856,227.65,82.14,Spoofing,66.86,2
1764624228.9713166,11,-43.21,-88.05,95.74,0,0.0008255661848465012,235.41,5.05,Normal,44.84,0
1764624021.3713167,5,-40.91,-89.02,97.79,0,0.000253609718303393,264.71,2.56,Normal,48.11,0
